"Word ID","Word","English Word","Actions","Length","Weight","Strength","Level"
"522","ఎక్కాలు","tables","","3","7","4","4"
"523","బొరుగులు","borugulu","","4","8","2","2"
"524","పూలగుత్తి","flower","","4","9","4","4"
"525","జట్కాబండి","jatkabandi","","4","9","4","4"
"526","పంట్లాము","trouser","","3","8","4","4"
"527","కోతికొమ్మొచ్చి","kotikommocci","","5","14","4","4"
"528","చతురస్రము","square","","5","9","3","3"
"529","వక్కలాకులు","vakkalakulu","","5","10","3","3"
"530","ఆటగాడు","player","","4","6","2","2"
"531","కూరగాయలు","vegetables","","5","8","2","2"
"532","పదకోశం","glossary","","4","6","2","2"
"533","పాలపుంత","milkyway","","4","7","3","3"
"534","సంకేతం","sign","","3","6","2","2"
"535","రంగులరాట్నం","carousel","","5","11","4","4"
"536","చిక్కుడుకాయలు","bean","","6","13","4","4"
"537","సీతాకోకచిలుక","butterfly","","7","12","2","2"
"538","కలము","article","","3","4","2","2"
"539","జోడుతపేలా","patchup","","5","9","2","2"
"540","రహస్యము","mystery","","4","7","3","3"
"541","ప్రతిబింబము","image","","5","11","3","3"
"542","అలివేణికుండ","alwayipot","","6","11","3","3"
"543","పప్పుగుత్తి","pappugutti","","4","11","4","4"
"544","డోలక్","dholak","","3","5","2","2"
"545","నారికేళము","narikelamu","","5","9","2","2"
"546","భాంగ్రానాట్యము","bhangradance","","5","14","4","4"
"547","సింహాసనము","throne","","5","9","3","3"
"548","భారతదేశము","india","","6","9","2","2"
"549","కవచము","theca","","4","5","2","2"
"550","తలమానికము","highlight","","6","9","2","2"
"551","లక్ష్యము","target","","3","8","5","5"
"552","తలకొప్పు","talakoppu","","4","8","4","4"
"553","పిల్లికూనలు","kittens","","5","11","4","4"
"554","పుట్టగొడుగులు","mushrooms","","6","13","3","3"
"555","లోలకులు","lolakulu","","4","7","2","2"
"556","సంతకం","signed","","3","5","2","2"
"557","కబడ్డీ","kabaddi","","3","6","4","4"
"558","బాలుడు","boy","","3","6","2","2"
"559","పల్లకి","litter","","3","6","3","3"
"560","కమలము","flower","","4","5","2","2"
"561","తాటిముంజలు","palmmesh","","5","10","3","3"
"562","ధ్రువీకరణ","certification","","5","9","4","4"
"563","రవిక","blouse","","3","4","2","2"
"564","రవి","ravi","","2","3","2","2"
"565","విద్యాలయము","college","","5","10","4","4"
"566","వంటగది","thekitchen","","4","6","2","2"
"567","కొబ్బరితురుము","kobbariturumu","","6","13","3","3"
"568","ఫిడేలు","fiddle","","3","6","2","2"
"569","కిరాణాకొట్టు","kiranakottu","","5","12","4","4"
"570","మిరపకాయబజ్జీలు","chilipeppers","","8","14","4","4"
"571","జలక్రీడలు","watersports","","5","9","4","4"
"572","మసీదు","mosque","","3","5","2","2"
"573","మగ్గము","looms","","3","6","3","3"
"574","కాకరకాయలు","bittergourd","","6","9","2","2"
"575","తాతయ్య","grandpa","","3","6","3","3"
"576","పెదవులు","lips","","4","7","2","2"
"577","పెళ్ళిపందిరి","pellipandiri","","5","12","4","4"
"578","జడబిళ్ళలు","jadabillalu","","5","9","3","3"
"579","నారి","spreading","","2","4","2","2"
"580","భటుడు","guard","","3","5","2","2"
"581","జలపాతం","waterfall","","4","6","2","2"
"582","నక్షత్రాలు","stars","","4","10","4","4"
"583","ఇటుకలు","bricks","","4","6","2","2"
"584","బత్తాయిపళ్ళు","battayipallu","","5","12","4","4"
"585","ఎండ్రకాయ","cancerous","","4","8","3","3"
"586","కనురెప్పలు","eyelids","","5","10","3","3"
"587","నాణెములు","coins","","4","8","2","2"
"588","వామనగుంటలు","vamanaguntalu","","6","10","3","3"
"589","బీరకాయలు","luffa","","5","8","2","2"
"590","గండుచీమలు","ganducimalu","","5","9","2","2"
"591","వేరుశెనగకాయలు","verusenagakayalu","","8","13","2","2"
"592","వరుడు","scan","","3","5","2","2"
"593","కడియము","anklet","","4","6","2","2"
"594","పాములబుర్ర","snakesofsnakes","","5","10","3","3"
"595","ఘటవాద్యము","ghatavadyamu","","5","9","3","3"
"596","మట్టికుండలు","claypots","","5","11","4","4"
"597","యజ్ఞోపవీతం","sacredthread","","5","10","4","4"
"598","సమాధి","grave","","3","5","2","2"
"599","తాలింపుగింజలు","nutrientseeds","","6","13","3","3"
"600","రాళ్ళగాజులు","rallagajulu","","5","11","3","3"
"601","వంటపాత్రలు","bouldering","","5","10","3","3"
"602","కొబ్బరినూనె","coconut","","5","11","3","3"
"603","నెలవంక","crescent","","4","6","2","2"
"604","గులకరాళ్ళు","pebbles","","5","10","4","4"
"605","ఎర్రగడ్డలు","erragaddalu","","5","10","3","3"
"606","గజమాల","gajamala","","4","5","2","2"
"607","గవాక్షము","window","","4","8","3","3"
"608","తారుడబ్బా","tarudabba","","4","9","4","4"
"609","గోవులమంద","govulamanda","","5","8","2","2"
"610","మీసం","mustache","","2","4","2","2"
"611","లుంగి","loincloth","","2","5","3","3"
"612","బిళ్ళంగోడు","billangodu","","4","10","4","4"
"613","యోగాసనాలు","yogasanalu","","5","8","2","2"
"614","భల్లూకం","bhallukam","","3","7","4","4"
"615","ట్రాక్టరు","zamboni","","3","9","4","4"
"616","పోతురాజు","poturaju","","4","8","2","2"
"617","గద","truncheon","","2","2","1","1"
"618","అగడ్త","fosse","","3","5","3","3"
"619","అప్పడాలు","papads","","4","8","3","3"
"620","pulabutta","pulabutta","","9","9","9","9"
"621","gurrapunada","gurrapunada","","11","11","11","11"
"622","అలంకరణము","decoration","","6","8","2","2"
"623","firstaid","firstaid","","8","8","8","8"
"624","budabukkalavadu","budabukkalavadu","","15","15","15","15"
"625","fan","fan","","3","3","3","3"
"626","bathukamma","bathukamma","","10","10","10","10"
"627","harikatha","harikatha","","9","9","9","9"
"628","prick","prick","","5","5","5","5"
"629","cane","cane","","4","4","4","4"
"630","factory","factory","","7","7","7","7"
"631","rathacakramu","rathacakramu","","12","12","12","12"
"632","thesun","thesun","","6","6","6","6"
"633","kobbaricippalu","kobbaricippalu","","14","14","14","14"
"634","applause","applause","","8","8","8","8"
"635","mandhani","mandhani","","8","8","8","8"
"636","emukalagudu","emukalagudu","","11","11","11","11"
"637","damarukamu","damarukamu","","10","10","10","10"
"638","hanger","hanger","","6","6","6","6"
"639","waterfall","waterfall","","9","9","9","9"
"640","brothers","brothers","","8","8","8","8"
"641","wasp","wasp","","4","4","4","4"
"642","comet","comet","","5","5","5","5"
"643","players","players","","7","7","7","7"
"644","tattoo","tattoo","","6","6","6","6"
"645","scarecrow","scarecrow","","9","9","9","9"
"646","roses","roses","","5","5","5","5"
"647","toe","toe","","3","3","3","3"
"648","cord","cord","","4","4","4","4"
"649","ammalakkalu","ammalakkalu","","11","11","11","11"
"650","hide","hide","","4","4","4","4"
"651","ananas","ananas","","6","6","6","6"
"652","sickle","sickle","","6","6","6","6"
"653","sparrow","sparrow","","7","7","7","7"
"654","chimney","chimney","","7","7","7","7"
"655","nulakamancam","nulakamancam","","12","12","12","12"
"656","avuladoddi","avuladoddi","","10","10","10","10"
"657","savaramu","savaramu","","8","8","8","8"
"659","car","car","","3","3","3","3"
"660","dove","dove","","4","4","4","4"
"661","sea","sea","","3","3","3","3"
"662","bubble","bubble","","6","6","6","6"
"663","badipantulamma","badipantulamma","","14","14","14","14"
"664","onions","onions","","6","6","6","6"
"665","bangarukiritamu","bangarukiritamu","","15","15","15","15"
"666","sastriyaparikaralu","sastriyaparikaralu","","18","18","18","18"
"667","mudukallamusali","mudukallamusali","","15","15","15","15"
"668","vicar","vicar","","5","5","5","5"
"669","astacemma","astacemma","","9","9","9","9"
"670","opulence","opulence","","8","8","8","8"
"671","nrtyapriyudu","nrtyapriyudu","","12","12","12","12"
"672","mutyapucippa","mutyapucippa","","12","12","12","12"
"673","mukkupudaka","mukkupudaka","","11","11","11","11"
"674","insects","insects","","7","7","7","7"
"675","ungarapuvelu","ungarapuvelu","","12","12","12","12"
"676","barinapurugu","barinapurugu","","12","12","12","12"
"677","gurraladandu","gurraladandu","","12","12","12","12"
"678","married","married","","7","7","7","7"
"679","vallakadu","vallakadu","","9","9","9","9"
"680","torchlight","torchlight","","10","10","10","10"
"681","calvarium","calvarium","","9","9","9","9"
"682","paralokapayanamu","paralokapayanamu","","16","16","16","16"
"683","bones","bones","","5","5","5","5"
"684","papadibilla","papadibilla","","11","11","11","11"
"685","plow","plow","","4","4","4","4"
"686","bear","bear","","4","4","4","4"
"687","fingerprint","fingerprint","","11","11","11","11"
"688","poison","poison","","6","6","6","6"
"689","tatikayalu","tatikayalu","","10","10","10","10"
"690","cevulapilli","cevulapilli","","11","11","11","11"
"691","cintapikkalata","cintapikkalata","","14","14","14","14"
"692","complex","complex","","7","7","7","7"
"693","kanjara","kanjara","","7","7","7","7"
"694","belting","belting","","7","7","7","7"
"695","ounce","ounce","","5","5","5","5"
"696","ghagra","ghagra","","6","6","6","6"
"697","kumarika","kumarika","","8","8","8","8"
"698","baby","baby","","4","4","4","4"
"699","expertsinglestickplayer","expertsinglestickplayer","","23","23","23","23"
"700","pyxis","pyxis","","5","5","5","5"
"701","betel","betel","","5","5","5","5"
"702","bells","bells","","5","5","5","5"
"703","leopard","leopard","","7","7","7","7"
"704","lightning","lightning","","9","9","9","9"
"705","fair","fair","","4","4","4","4"
"706","hammock","hammock","","7","7","7","7"
"707","shelf","shelf","","5","5","5","5"
"708","accident","accident","","8","8","8","8"
"709","lea","lea","","3","3","3","3"
"710","fireworks","fireworks","","9","9","9","9"
"711","shop","shop","","4","4","4","4"
"712","card","card","","4","4","4","4"
"713","lungs","lungs","","5","5","5","5"
"714","therange","therange","","8","8","8","8"
"715","charminar","charminar","","9","9","9","9"
"716","natyasala","natyasala","","9","9","9","9"
"717","volcanic","volcanic","","8","8","8","8"
"718","శరశ్చంద్ర","moon","","4","9","4","4"
"719","టుం","dummy","","1","3","3","3"
"720","కిరీటం","crown","","3","6","2","2"
"721","ఛం","cham","","1","2","2","2"
"722","ధం","dham","","1","2","2","2"
"723","ఫం","pham","","1","2","2","2"
"724","శ్రీలక్ష్మి","srilakshmi","","3","11","6","6"
"725","బొత్తం","button","","2","6","4","4"
"726","దర్గా","masjid","","2","5","4","4"
"727","చెక్కిలి","cheek","","3","8","4","4"
"728","నేరేడుపండు","indianblackplumfruit","","5","10","2","2"
"729","తిమ్మిరిబిళ్ళలు","peppermints","","6","15","4","4"
"730","పద్మము","lotus","","3","6","3","3"
"731","కన్నం","hole","","2","5","4","4"
"732","సుందరి","beautifulwoman","","3","6","3","3"
